101
3 9 25 40 47 86 26 39 53 58 34 3 5 13 75 87 42 20 50 98 10 82 60 47 93 8 86 95 99 51 78 63 8 62 53 41 98 99 38 6 46 52 77 7 70 96 69 59 42 11 66 89 36 79 89 30 5 18 2 66 54 87 45 61 73 43 85 18 0 86 84 75 96 21 59 86 86 37 55 33 72 55 39 76 100 5 25 8 84 53 15 23 76 81 39 4 90 68 21 78 65 
31 41 100 77 69 14 79 11 58 55 9 51 79 19 66 98 74 95 27 33 2 98 69 8 75 36 64 45 6 45 69 51 67 13 32 52 3 26 33 0 35 100 10 76 65 50 84 69 24 54 18 21 32 63 8 41 92 72 91 26 37 31 13 10 97 75 55 4 86 0 72 96 67 97 78 44 84 19 31 69 22 24 29 91 49 25 79 84 46 100 90 43 33 70 9 39 63 13 89 78 16 
99 85 12 4 16 42 14 60 53 37 46 82 77 78 36 83 77 39 1 12 12 39 74 70 19 32 48 29 42 47 29 59 94 91 24 19 13 29 23 71 77 39 1 43 60 34 70 43 97 19 76 97 28 54 88 11 16 75 41 84 53 64 62 63 66 39 8 14 84 72 0 68 49 13 100 66 53 52 20 23 44 91 34 68 54 43 9 22 3 64 93 88 86 1 82 70 7 81 6 45 46 
75 81 83 61 89 32 19 19 33 80 69 58 5 53 14 15 23 8 50 8 94 7 83 70 94 98 61 56 2 22 7 24 5 14 44 87 94 43 47 3 54 42 84 30 37 78 35 98 73 88 81 53 45 78 68 95 31 18 17 67 1 98 84 25 18 39 3 6 75 96 68 0 8 40 50 92 86 65 30 0 27 29 92 88 41 77 47 100 41 41 62 38 9 82 81 18 14 15 97 15 67 
57 39 38 63 98 76 7 97 51 64 47 36 16 95 50 72 90 72 34 50 41 18 7 77 55 10 35 30 42 71 81 26 88 3 69 53 65 92 80 72 27 28 59 37 55 73 81 31 20 41 94 12 19 81 21 5 44 83 52 2 35 91 47 12 57 8 27 24 96 67 49 8 0 11 21 37 56 22 86 98 90 85 29 25 39 10 14 12 100 99 36 73 99 23 28 74 97 90 87 45 19 
26 21 12 95 81 50 83 11 38 37 54 100 78 8 99 40 30 43 55 34 82 59 96 79 96 85 44 100 45 24 78 75 86 15 73 70 35 43 1 9 17 77 21 40 64 0 39 21 18 27 92 84 86 31 90 54 62 32 29 79 81 11 82 44 61 18 100 46 21 97 13 40 11 0 35 48 29 96 99 40 93 96 7 36 56 95 45 78 54 79 15 13 1 71 78 74 79 100 86 26 94 
84 91 82 87 57 56 47 61 72 45 80 71 53 48 51 11 32 72 87 48 43 98 58 90 8 34 60 15 87 45 28 74 36 74 22 24 12 77 64 28 12 8 75 36 99 65 86 16 63 8 65 100 61 0 54 77 41 49 85 25 75 87 14 9 14 31 31 3 59 78 100 50 21 35 0 52 34 62 86 16 13 47 35 31 42 94 98 83 48 21 95 15 70 4 52 84 93 24 59 91 86 
12 60 25 60 49 98 39 77 28 56 29 88 79 91 77 47 12 21 34 47 78 60 97 20 68 25 91 72 0 99 48 14 38 95 99 55 74 76 28 79 10 59 40 71 96 83 34 19 38 26 40 61 8 6 61 9 91 27 87 59 7 44 28 20 64 24 1 24 86 44 66 92 37 48 52 0 88 82 85 63 24 15 45 22 8 73 96 70 15 34 92 86 36 89 48 43 23 23 66 83 69 
38 23 41 46 54 28 97 53 41 7 16 8 13 78 38 73 22 21 95 26 46 46 33 24 49 99 38 43 50 22 42 31 96 56 4 73 52 14 15 29 37 85 67 58 95 61 81 27 7 60 76 45 9 29 34 71 67 38 41 69 53 17 6 11 39 95 4 18 86 84 53 86 56 29 34 88 0 64 42 78 21 71 1 31 31 26 16 31 37 79 44 91 47 72 28 74 17 16 64 4 64 
29 72 87 46 73 27 44 48 76 92 81 23 90 83 41 31 84 2 64 19 97 91 98 8 59 72 8 20 86 84 61 68 17 45 30 54 97 63 94 96 88 12 44 65 85 42 24 86 77 3 12 40 97 51 38 35 33 97 16 7 23 79 57 12 57 91 96 51 37 19 52 65 22 96 62 82 64 0 30 9 31 4 72 34 60 26 94 21 62 23 31 53 27 73 13 31 27 58 52 41 48 
96 34 78 88 75 55 93 59 75 41 67 32 9 42 61 58 68 87 67 56 86 30 91 40 91 81 26 74 25 51 69 44 62 32 24 37 4 28 78 70 26 67 80 69 65 72 70 30 38 78 48 54 28 77 33 25 86 62 19 24 72 47 54 61 74 19 4 58 55 31 20 30 86 99 86 85 42 30 0 21 28 99 41 51 44 100 7 43 91 72 57 45 30 18 56 5 8 2 88 45 74 
4 93 97 40 41 10 39 53 66 18 64 10 9 97 21 88 81 94 72 41 23 70 50 90 32 58 38 71 95 7 36 60 72 54 25 59 49 89 56 60 55 55 19 62 29 98 78 91 1 52 62 29 84 30 19 33 34 41 34 59 28 67 22 13 75 60 56 21 33 69 23 0 98 40 16 63 78 9 21 0 99 41 12 5 66 26 90 77 31 100 23 19 81 30 17 54 30 71 89 31 58 
38 11 80 18 14 79 11 42 33 67 82 28 93 18 4 94 71 95 93 70 98 74 63 88 85 80 40 50 74 22 36 32 4 36 29 81 72 10 53 86 77 67 3 29 54 98 42 2 67 38 76 97 84 52 22 36 74 86 81 60 100 60 20 46 67 30 26 94 72 22 44 27 90 93 13 24 21 31 28 99 0 26 77 33 50 94 42 32 30 98 5 76 55 64 68 54 87 36 59 73 37 
19 53 98 2 64 63 65 12 48 41 53 90 39 29 6 28 79 98 39 26 53 73 31 95 29 19 14 46 61 4 80 31 80 99 49 96 24 40 34 46 93 63 25 87 64 83 88 32 55 55 40 79 22 13 48 99 3 72 85 82 75 82 31 95 32 87 49 92 55 24 91 29 85 96 47 15 71 4 99 41 26 0 68 24 51 38 21 71 91 24 40 69 12 85 29 48 4 22 76 58 75 
35 91 59 47 100 11 42 16 3 81 73 95 30 25 46 61 34 45 0 74 23 84 72 72 49 37 78 7 63 67 84 33 69 86 40 22 88 23 52 9 56 17 41 37 60 32 75 78 69 61 78 24 40 77 84 1 2 89 74 89 47 83 18 4 79 74 36 13 39 29 34 92 29 7 35 45 1 72 41 12 77 68 0 30 88 87 7 18 74 81 14 57 85 16 82 19 19 56 46 92 78 
50 50 83 61 64 79 13 2 34 88 6 83 37 43 100 2 12 75 30 8 31 69 70 76 27 59 21 50 65 45 62 6 26 50 50 52 3 91 39 85 0 81 89 68 55 6 22 44 49 47 4 61 6 0 92 13 40 83 1 72 99 51 20 14 25 53 8 22 76 91 68 88 25 36 31 22 31 34 51 5 33 24 30 0 6 61 20 10 59 13 29 90 24 6 26 97 73 95 43 74 28 
100 32 47 11 67 5 84 29 100 15 63 2 57 75 41 27 47 89 22 74 13 82 87 25 16 5 35 80 36 36 6 54 43 34 56 9 58 60 54 22 6 48 47 4 40 48 97 5 73 67 86 22 33 18 79 53 62 7 4 85 70 32 97 16 44 0 5 77 100 49 54 41 39 56 42 8 31 60 44 66 50 51 88 6 0 92 35 85 98 21 44 6 42 35 26 70 56 3 71 11 2 
17 27 64 7 86 87 8 21 71 18 1 1 49 60 87 9 39 26 42 85 98 39 38 75 75 48 93 76 56 32 91 51 43 4 38 42 93 49 9 10 89 59 63 23 67 61 64 1 82 97 57 96 53 70 63 53 86 11 28 80 57 91 72 36 100 79 96 59 5 25 43 77 10 95 94 73 26 26 100 26 94 38 87 61 92 0 60 43 12 43 73 24 66 22 20 6 47 36 55 98 12 
4 32 40 25 71 41 75 80 60 74 32 71 75 18 24 50 2 83 14 99 11 90 59 6 23 71 17 80 9 31 86 90 91 40 5 61 12 31 98 33 49 3 59 30 27 33 55 76 94 24 33 96 56 54 78 54 51 86 53 53 50 16 40 13 20 27 90 98 25 79 9 47 14 45 98 96 16 94 7 90 42 21 7 20 35 60 0 68 43 6 57 11 53 66 90 81 26 19 41 22 64 
75 81 27 97 71 30 20 45 90 91 49 20 66 54 3 42 59 90 4 89 68 38 93 11 80 13 91 3 19 90 97 88 39 22 73 97 57 18 1 75 64 33 22 80 16 55 0 80 12 83 75 86 80 98 100 2 20 55 92 92 80 56 75 90 85 63 11 2 8 84 22 100 12 78 83 70 31 21 43 77 32 71 18 10 85 43 68 0 71 28 90 33 70 71 24 91 6 73 66 81 100 
19 44 87 27 7 47 77 33 22 72 29 35 7 3 90 38 5 19 54 36 31 22 68 38 78 66 5 40 92 28 40 59 74 93 98 55 85 6 6 92 22 4 30 4 21 22 83 29 90 38 40 53 51 72 90 40 16 49 50 62 47 20 69 48 18 65 4 77 84 46 3 41 100 54 48 15 37 62 91 31 30 91 74 59 98 12 43 71 0 48 30 100 5 27 96 55 5 59 25 28 91 
80 32 56 88 54 57 16 65 68 11 91 14 80 40 26 13 23 20 44 81 58 35 24 36 7 90 2 29 30 34 33 39 99 61 8 72 75 28 99 70 27 61 80 57 87 86 59 29 33 81 94 96 89 87 1 31 77 85 9 72 62 73 37 16 41 16 4 2 53 100 64 41 99 79 21 34 79 23 72 100 98 24 81 13 21 43 6 28 48 0 76 94 16 11 43 34 60 58 80 37 69 
60 12 9 11 72 57 22 73 97 97 71 32 80 69 75 22 83 59 68 32 54 31 73 60 36 21 67 67 52 87 24 34 96 8 32 14 11 55 91 68 65 92 68 89 22 69 20 79 34 69 15 64 2 54 24 1 52 74 44 79 21 62 85 51 41 90 45 24 15 90 93 62 36 15 95 92 44 31 57 23 5 40 14 29 44 73 57 90 30 76 0 84 43 52 72 42 68 67 78 81 52 
88 97 80 25 84 76 79 62 55 72 27 35 48 48 94 99 2 38 82 39 10 28 96 90 24 3 31 43 8 41 39 65 69 32 47 11 71 43 42 73 45 21 41 52 81 68 67 16 35 85 61 38 25 52 88 75 38 84 25 57 31 21 57 13 36 30 50 79 23 43 88 38 73 13 15 86 91 53 45 19 76 69 57 90 6 24 11 33 100 94 84 0 40 0 63 66 86 43 59 3 35 
30 48 5 13 39 16 79 37 32 74 65 38 22 48 32 83 25 44 94 85 12 27 30 66 93 98 37 23 27 56 61 39 98 69 86 69 73 37 48 64 28 79 66 25 32 67 10 71 87 39 89 77 56 19 70 61 24 43 78 61 94 29 53 83 85 88 25 89 76 33 86 9 99 1 70 36 47 27 30 81 55 12 85 24 42 66 53 70 5 16 43 40 0 68 55 79 59 100 73 50 10 
74 77 3 15 38 2 55 57 15 58 84 52 50 17 44 28 62 74 12 78 74 48 19 39 85 43 62 77 27 54 48 40 89 78 68 92 60 92 55 48 25 6 28 55 56 58 93 3 64 46 81 84 44 54 32 91 42 83 16 92 32 72 13 91 44 62 85 16 81 70 1 82 23 71 4 89 72 73 18 30 64 85 16 6 35 22 66 71 27 11 52 0 68 0 96 24 74 88 84 42 65 
97 19 85 13 22 34 87 68 53 64 75 78 65 96 4 72 83 24 1 15 49 82 14 58 90 21 10 5 18 78 88 24 34 29 90 63 9 80 13 25 13 48 45 37 9 35 79 49 49 16 53 5 21 61 23 32 82 41 54 73 20 36 57 79 25 1 65 49 39 9 82 81 28 78 52 48 28 13 56 17 68 29 82 26 26 20 90 24 96 43 72 63 55 96 0 37 70 97 54 60 78 
86 27 74 85 65 69 67 70 87 28 54 95 6 21 85 89 83 44 73 34 38 28 30 14 78 91 49 89 89 56 70 17 29 23 60 21 25 62 77 41 57 39 59 94 38 33 2 87 56 27 13 12 25 19 40 84 87 90 86 21 28 69 19 76 46 88 8 29 4 39 70 18 74 74 84 43 74 31 5 54 54 48 19 97 70 6 81 91 55 34 42 66 79 24 37 0 39 8 39 0 93 
7 15 52 54 37 2 80 25 3 30 48 79 4 48 29 3 96 10 58 14 97 3 73 24 48 46 84 44 89 30 60 89 4 100 10 30 4 58 52 26 19 44 17 47 34 22 87 26 65 95 3 30 84 9 4 75 73 28 79 68 69 61 84 39 62 21 50 84 90 63 7 14 97 79 93 23 17 27 8 30 87 4 19 73 56 47 26 6 5 60 68 86 59 74 70 39 0 2 42 73 72 
29 83 66 57 59 38 72 83 54 21 95 6 89 65 49 62 59 51 13 12 29 100 37 60 64 73 47 54 38 17 45 77 24 64 19 43 71 74 64 98 79 89 7 92 92 3 7 100 64 31 87 27 35 20 88 17 11 90 14 98 64 60 24 41 77 82 36 32 68 13 81 15 90 100 24 23 16 58 2 71 36 22 56 95 3 36 19 73 59 58 67 43 100 88 97 8 2 0 31 82 36 
74 17 70 46 87 64 86 46 36 80 83 73 86 24 17 99 78 73 30 5 58 48 27 62 57 68 79 42 28 7 54 35 4 1 51 43 23 78 14 90 26 8 62 90 95 54 67 58 40 35 83 8 95 48 1 53 40 29 57 100 82 31 95 98 38 21 73 40 21 89 6 97 87 86 59 66 64 52 88 89 59 76 46 43 71 55 41 66 25 80 78 59 73 84 54 39 42 31 0 21 71 
18 49 88 90 6 81 80 90 67 32 55 6 96 35 34 96 39 64 92 67 77 44 8 71 35 99 38 11 38 55 34 31 87 40 42 77 76 29 51 89 2 13 46 83 87 29 6 19 53 92 28 43 24 92 46 6 71 96 59 59 29 59 27 30 42 70 71 7 78 78 45 15 45 26 91 83 4 41 45 31 73 58 92 74 11 98 22 81 28 37 81 3 50 42 60 0 73 82 21 0 73 
13 2 41 29 76 92 81 3 91 67 34 87 10 57 61 53 72 96 29 84 26 43 25 94 43 7 96 21 78 46 0 70 45 97 37 58 28 51 41 31 31 44 77 63 33 57 51 49 97 8 95 8 6 61 67 16 83 31 87 48 64 89 62 97 78 62 38 82 65 16 46 67 19 94 86 69 64 48 74 58 37 75 78 28 2 12 64 100 91 69 52 35 10 65 78 93 72 36 71 73 0 
